GEOID,poverty_estimate,poverty_population,pctpov,majority,plurality,white,black,asian,american_indian,hispanic,urban_rural
39045,13930,151338,9.204561973859837,White,White,86.03,7.24,1.59,0.05,2.2,2
39047,4551,28101,16.19515319739511,White,White,92.44,2.31,0.99,0.04,2.15,5
39049,197950,1260187,15.707986195699528,White,White,63.01,22.3,5.23,0.03,5.52,1
39051,3263,41587,7.846201938105659,White,White,89,0.39,0.43,0.04,8.73,3
39053,6055,29252,20.699439354574046,White,White,93.14,2.18,0.77,0.13,1.36,5
39055,5344,92860,5.754899849235408,White,White,95.55,1.35,0.66,0,1.52,2
39057,18252,157358,11.599028965797736,White,White,83.81,6.72,2.93,0.06,2.84,3
39059,7664,38559,19.87603412951581,White,White,94.2,1.09,0.44,0,1.18,5
39061,125456,795895,15.76288329490699,White,White,65.21,25.39,2.64,0.06,3.3,1
39063,7937,73597,10.784406973110316,White,White,89.02,1.55,1.93,0,5.47,5
39065,4029,29003,13.891666379340068,White,White,94.91,0.73,0.79,0,1.74,6
39067,2380,14876,15.998924442054316,White,White,94.85,2.85,0.49,0,0.39,6
39069,2246,26707,8.409780207436253,White,White,89.8,0.86,0.31,0.01,7.68,6
39071,8213,42353,19.39177862252969,White,White,95.1,1.42,0.4,0,1.11,6
39073,3681,27751,13.26438686894166,White,White,96.31,0.77,0.22,0,1,2
39075,4283,43027,9.954214795361052,White,White,97.85,0.14,0.26,0,0.96,6
39077,7580,57565,13.16772344306436,White,White,90.13,1.21,0.22,0.02,6.56,5
39079,5983,31882,18.766074901198166,White,White,95.99,0.62,0.14,0.07,1.07,5
39081,11207,64077,17.48989497011408,White,White,90.33,5.39,0.47,0,1.46,4
39083,7593,57946,13.103579194422393,White,White,95.37,0.87,0.46,0.02,1.5,5
39085,18325,226687,8.083833656098497,White,White,88.23,4.14,1.23,0.01,4.38,2
39087,10712,59272,18.0726143879066,White,White,94.77,2.01,0.52,0.02,0.98,3
39089,17750,169176,10.492031966709225,White,White,90.07,3.68,1.23,0.01,1.92,2
39091,5090,44753,11.373539204075705,White,White,93.36,1.66,0.82,0.07,1.63,5
39093,40189,298141,13.479863554492674,White,White,78.21,7.87,1.16,0.02,9.95,2
39095,78848,421225,18.71873701703365,White,White,68.63,18.79,1.67,0.03,7.1,3
39097,3518,38609,9.111865109171436,White,White,88.49,5.84,0.7,0.01,2.04,2
39099,39109,223309,17.513400713809116,White,White,75.95,14.63,0.86,0,6,3
39101,8790,59343,14.812193519033414,White,White,88.34,5.36,0.59,0.04,2.68,5
39103,10627,176302,6.02772515342991,White,White,93.83,1.44,1.11,0,2.11,2
39105,4483,22828,19.638163658664798,White,White,96.65,1.11,0,0,0.74,6
39107,2591,40301,6.429120865487209,White,White,95.38,0.82,0.56,0.58,1.93,5
39109,9521,104041,9.151200007689276,White,White,92.29,2.02,1.25,0.01,1.68,3
39111,2356,13777,17.10096537707774,White,White,97.14,0.38,0.47,0,1.2,6
39113,85528,513818,16.645582677134705,White,White,70.72,20.28,2.16,0.03,3,3
39115,2774,14420,19.237170596393895,White,White,92.11,4.92,0.2,0,0.4,6
39117,3363,34664,9.701707823678744,White,White,95.93,0.89,0.11,0,1.48,2
39119,13396,83515,16.040232293599953,White,White,91.4,3.13,0.45,0.04,1.12,5
39121,1874,12026,15.5829037086313,White,White,92.47,5.6,0.08,0,0.86,6
39123,4044,40036,10.100909181736437,White,White,92.29,1.22,0.21,0,5.05,5
39125,1843,18656,9.87885934819897,White,White,92.51,0.78,0.22,0.08,4.76,6
39127,6783,35444,19.137230560884777,White,White,96.61,0.37,0.13,0.15,0.86,2
39129,6431,53003,12.133275474973114,White,White,92.63,3.31,0.64,0,1.39,2
39131,5161,27625,18.682352941176468,White,White,95.18,1.67,0.08,0,0.45,6
39133,19808,154901,12.787522352986747,White,White,89.58,3.97,1.79,0.01,1.85,3
39135,4100,40438,10.138978188832287,White,White,96.37,0.49,0.44,0.01,0.9,6
39137,2557,33499,7.633063673542494,White,White,92.01,0.39,0.16,0,6.2,6
39139,15321,113445,13.505222795187095,White,White,85.48,8.8,0.79,0.02,1.91,4
39141,12307,71005,17.332582212520244,White,White,89.6,5.11,0.51,0.02,1.27,5
39143,6706,57698,11.622586571458282,White,White,84.39,2.95,0.31,0.02,9.92,5
39145,16330,72411,22.551822236952948,White,White,93.29,2.76,0.42,0.01,1.35,5
39147,6663,52012,12.810505268015074,White,White,89.79,2.82,0.62,0,5.12,5
39149,4240,48071,8.820286659316427,White,White,92.87,2.52,1.17,0,1.55,5
39151,49165,362630,13.557896478504261,White,White,86.38,7.42,0.91,0.01,2.08,3
39153,70281,531675,13.21878967414304,White,White,76.97,14.38,3.4,0.01,2.14,3
39155,33883,196590,17.23536293809451,White,White,87.12,8.1,0.52,0.03,1.82,3
39157,11645,90912,12.809090109116509,White,White,94.48,0.6,0.4,0,2.83,5
39159,3143,53341,5.892277985039651,White,White,89.53,2.56,4,0.08,1.73,2
39161,3090,27821,11.106717946874662,White,White,93.91,1.31,0.29,0,3.4,5
39163,2447,12901,18.967521897527323,White,White,96.51,0.26,0.18,0,0.69,6
39165,10071,221258,4.551699825543031,White,White,86.17,3.31,5.75,0,2.76,2
39167,8337,58671,14.209745871043616,White,White,95.06,1.23,0.64,0,1.1,5
39169,12618,111821,11.284105847738797,White,White,93.67,1.35,1.04,0.01,2.01,5
39171,3966,35514,11.1674269302247,White,White,92.6,1.07,0.57,0.03,4.51,6
39173,15936,123329,12.921535080962304,White,White,88.29,2.57,1.66,0.04,5.55,3
39175,1611,21648,7.441796008869179,White,White,94.98,0.16,0.83,0,3,6
40001,6124,22029,27.799718552816742,Non-White,White,39.89,0.14,0.8,0.22,6.83,6
40003,433,4740,9.135021097046414,White,White,83.84,3.1,0,0,5.63,6
40005,2538,12345,20.558930741190764,White,White,70.98,3.56,0.72,0.07,3.52,6
40007,599,5266,11.374857576908468,White,White,72.16,0.58,0.04,0,23.82,6
40009,3363,20145,16.6939687267312,White,White,75.29,4.2,0.34,0.07,14.55,5
40011,981,8038,12.204528489674047,White,White,72.69,3.95,0.02,0,11.12,6
40013,7728,45158,17.11324682226848,White,White,71.03,1.75,0.61,0.15,5.97,5
40015,5274,27841,18.943285083150748,White,White,56.79,2.23,0.27,0.14,12.92,6
40017,11389,138118,8.245847753370308,White,White,76.15,2.78,2.97,0,8.99,2
40019,7637,47455,16.09314087029818,White,White,70.02,6.5,1.24,0.04,7.28,5
40021,10362,46967,22.062299061042857,Non-White,White,47.57,1.31,0.74,0.29,7.16,5
40023,4032,14551,27.709435777609787,White,White,60.63,10.83,0.09,0.17,4.38,6
40025,363,2157,16.82892906815021,White,White,76.63,0.18,0.28,0,22.4,6
40027,32098,267204,12.012544722384396,White,White,71.73,4.63,4.4,0.06,8.69,2
40029,1207,5475,22.04566210045662,White,White,68.39,0.2,0.43,0,4.66,6
40031,17964,111779,16.07099723561671,White,White,56.19,15.52,2.38,0.38,13.1,4
40033,1037,5683,18.24740453985571,White,White,76,2.27,0,0,7.95,4
40035,2503,13479,18.569626826915943,White,White,63.34,3.06,0.83,0.08,3.7,6
40037,10555,70259,15.022986378969241,White,White,75.96,2.13,0.43,0.02,4.22,3
40039,5000,27535,18.158707100054475,White,White,68.23,3.09,1.13,0.03,18.26,5
40041,7690,41942,18.334843355109438,White,White,63.71,0.46,1.23,0.08,3.81,6
40043,799,4813,16.600872636609186,White,White,81.98,0.16,0.12,0,7.54,6
40045,634,3956,16.0262891809909,White,White,86.45,0.17,0.67,0,7.15,6
40047,8279,60200,13.752491694352159,White,White,74.34,2.4,0.9,3.4,12.43,5
40049,4166,27407,15.200496223592513,White,White,75.51,2.19,0.31,0,8.85,6
40051,6253,54217,11.533282918641754,White,White,81.47,2.34,0.41,0,5.82,2
40053,293,4260,6.877934272300469,White,White,88.01,0.93,0.18,0.09,5.05,6
40055,975,4815,20.24922118380062,White,White,74.54,6.31,0,0,11.41,6
40057,383,2606,14.6968534151957,White,White,56.83,9.37,0.74,0,29.11,6
40059,554,3628,15.270121278941565,White,White,75.82,0.03,0,0,22.31,6
40061,2391,12539,19.06850626046734,White,White,70.43,0.72,0.71,0.02,4.41,6
40063,2465,11886,20.738684166246006,White,White,62.68,5.69,0.13,0,5.6,6
40065,4204,24328,17.2804998355804,White,White,62.72,6.54,1.23,0.06,24.11,5
40067,1283,5998,21.390463487829276,White,White,77.75,1.38,0.02,0,10.57,6
40069,2238,10708,20.900261486738884,White,White,69.52,1.84,0.09,0,5.41,6
40071,7517,43436,17.3059213555576,White,White,74.56,2.04,0.42,0,8,5
40073,1865,15465,12.059489169091497,White,White,76.32,1.2,0.38,0,15.94,6
40075,2072,8647,23.9620677691685,White,White,74.22,3.4,0.64,0.1,11.81,6
40077,1859,9968,18.649678972712678,White,White,64.73,1.09,0.92,0,3.79,6
40079,10082,48642,20.726943793429548,White,White,71.34,1.88,0.68,0,7.02,3
40081,4778,34360,13.90570430733411,White,White,82.19,1.89,0.26,0.09,3.44,2
40083,6302,45143,13.960082404802515,White,White,77.65,8.16,0.33,0.03,6.19,2
40085,1491,9950,14.984924623115578,White,White,70.96,2.61,0.81,0,15.7,6
40087,3021,38952,7.755699322242761,White,White,79.17,1.07,0.29,0.06,8.03,2
40089,7392,32554,22.70688701849235,White,White,62.06,7.87,0.83,1.11,6.06,6
40091,4027,19384,20.77486586875774,White,White,67.88,2.68,0.11,0,2.8,6
40093,942,7526,12.516609088493224,White,White,84.76,0.42,0.87,0.12,9.66,6
40095,2755,16230,16.974738139248306,White,White,65.1,1.71,0.21,0,17.7,6
40097,7317,40373,18.123498377628614,White,White,64.86,0.49,0.42,0.35,3.6,6
40099,2089,13507,15.466054638335677,White,White,72.01,1.58,0.62,0,6.63,6
40101,13641,64789,21.05449999228264,White,White,55.9,10.43,0.68,0.03,6.23,5
40103,1207,11159,10.816381396182454,White,White,81.02,0.26,0.08,0.04,3.87,6
40105,1605,10117,15.864386675892062,White,White,66.72,2.45,0.15,0.18,3.08,6
40107,2889,10979,26.31387193733491,White,White,61.29,7.38,0,0,3.99,6
40109,123116,771566,15.956638835822211,White,White,55.99,14.75,3.35,0.07,17.38,1
40111,7230,37127,19.473698386618903,White,White,62.24,8.07,0.44,0,4.19,3
40113,7136,45629,15.639176839290803,White,White,63.38,11.11,0.41,0.03,3.61,3
40115,6302,30392,20.735719926296394,White,White,65.01,1.08,0.72,0.68,5.72,5
40117,2567,16162,15.882935280287095,White,White,76.66,1,0.37,0.02,3.09,3
40119,19739,73664,26.795992615117285,White,White,76.93,3.94,4.29,0.09,4.72,5
40121,7057,41959,16.818799304082557,White,White,69.46,2.81,0.35,0.11,5.07,5
40123,5414,36839,14.696381552159396,White,White,65.4,2.42,0.78,0.09,5.37,5
40125,11177,69046,16.18775888538076,White,White,72.39,3.4,0.65,0.09,5.17,5
40127,2244,10976,20.44460641399417,White,White,70.99,0.75,0.37,0.14,3.95,6
40129,626,3623,17.27849848192106,White,White,83.61,0.25,0,0,7.2,6
40131,8865,89712,9.881621187800963,White,White,71.8,0.99,1.41,0.07,4.76,3
40133,4910,24100,20.37344398340249,White,White,64.43,4.68,0.54,0.01,5.14,6
40135,8851,41210,21.477796651298227,White,White,62.46,1.77,0.8,0.06,4.2,3
40137,6100,42782,14.258332943761395,White,White,80.15,1.7,0.54,0.08,7.77,5
40139,3988,20311,19.634680714883558,Non-White,Hispanic,43.97,2.45,3.32,0.02,45.91,5
40141,1402,7063,19.849922129406767,White,White,59.17,7.49,0.22,0,27.05,6
40143,95237,636600,14.960257618598808,White,White,61.98,9.92,3.31,0.09,12.73,3
40145,8116,78394,10.352833124984056,White,White,71.49,3.49,1.45,0.08,6.2,3
40147,6738,50822,13.258037857620716,White,White,72.79,2.7,2.21,0.02,6.01,5
40149,1583,10868,14.5656974604343,White,White,83.38,1.27,0.07,0,9.78,6
40151,1077,8157,13.203383596910628,White,White,82.93,2.72,1.17,0,7.31,6
40153,2253,19658,11.460982805982297,White,White,79.84,1.27,0.27,0.01,12.85,5
41001,1921,15446,12.43687686132332,White,White,90.39,0.92,0.68,0.37,4.31,6
41003,16319,85469,19.093472487100584,White,White,80.22,1.03,7.06,0.23,7.4,4
41005,32603,407315,8.004370082123174,White,White,81.91,0.88,4.21,0.22,8.69,2
41007,3864,38506,10.034799771464186,White,White,85.52,0.8,0.99,0.3,8.51,5
41009,5928,50848,11.658275645059787,White,White,88.52,0.45,0.98,0.17,5.16,2
41011,10111,62619,16.146856385442117,White,White,85.26,0.41,1.02,0.05,6.5,5
41013,3082,22911,13.452053598708044,White,White,88.2,0.55,0.35,0.44,7.62,5
41015,2796,22485,12.434956637758505,White,White,86.25,0.44,0.52,0,7.12,5
41017,19976,185187,10.786934288043977,White,White,87.25,0.58,1.08,0.16,7.97,4
41019,15801,107837,14.652670233778759,White,White,87.84,0.42,0.99,0.06,5.81,5
41021,194,1868,10.385438972162742,White,White,87.97,0,0.8,0.69,6.12,6
41023,1283,7083,18.1137935902866,White,White,91.46,0.1,0.77,0.24,3.78,6
41025,751,7127,10.537393012487723,White,White,87.04,0.48,0,0.03,5.11,6
41027,1419,22983,6.174128703824566,White,White,63.73,0.59,1.63,0,31.42,5
41029,33234,214204,15.515116431065712,White,White,80.83,0.68,1.27,0.34,12.83,4
41031,4017,22434,17.905857181064455,White,White,60.41,0.76,0.62,0.09,19.97,6
41033,15384,84901,18.11992791604339,White,White,86.9,0.46,0.98,0.06,7.43,4
41035,12853,66002,19.473652313566255,White,White,77.85,0.67,1.02,0.06,13.06,5
41037,1332,7245,18.385093167701864,White,White,84.45,0.34,0.98,0,8.17,6
41039,64457,365808,17.620445698289814,White,White,81.82,1.01,2.66,0.24,8.87,3
41041,7794,47893,16.27377696114255,White,White,82.46,0.45,1.24,0.2,9.16,5
41043,16376,123415,13.269051573957785,White,White,84.91,0.49,1.05,0.1,9.11,4
41045,5808,26651,21.792803271922253,White,White,61.13,0.98,1.36,0.1,33.73,5
41047,46970,330063,14.230616579259111,White,White,65.47,1.06,2,0.88,26.58,3
41049,1632,11273,14.477069103166858,White,White,59.26,0.23,0.62,0.51,36.5,5
41051,108947,790194,13.787373733538852,White,White,69.69,5.31,7.35,0.61,11.59,1
41053,10263,81189,12.640874995381148,White,White,78.08,0.79,1.83,0.47,13.9,3
41055,220,1637,13.439218081857055,White,White,89.34,0.18,0.12,1.4,4.93,6
41057,3365,25676,13.105623928960897,White,White,84.35,0.39,0.69,0.47,10.33,6
41059,12926,72376,17.85951144025644,White,White,65.72,0.93,1,0.26,26.79,5
41061,3573,25679,13.914093227929436,White,White,88.72,0.66,1.07,1.46,4.84,5
41063,941,6903,13.631754309720412,White,White,92.93,0.17,0.26,0.13,3.1,6
41065,2969,25660,11.5705378020265,White,White,74.56,0.3,0.91,0.59,18.2,5
41067,52106,583967,8.922764471280056,White,White,65.73,1.95,10.53,0.41,16.66,2
41069,195,1393,13.99856424982053,White,White,87.28,0,0.28,0.14,8.62,6
41071,12117,99772,12.14468989295594,White,White,77.23,0.81,1.43,0.25,15.87,2
42001,7622,98301,7.753735974201686,White,White,89.01,1.29,0.7,0,7.09,4
42003,138335,1189220,11.632414523805519,White,White,78.52,12.68,3.69,0.02,2.11,1
42005,7215,65167,11.071554621203985,White,White,97.08,0.83,0.31,0,0.77,2
42007,17994,163216,11.024654445642584,White,White,89.47,5.73,0.52,0.06,1.6,2
42009,5679,47728,11.898675829701642,White,White,96.71,0.64,0.39,0,1.22,6
42011,48573,404844,11.997954767762398,White,White,71.7,4.24,1.37,0.01,21.03,3
42013,17648,120340,14.665115506066146,White,White,94.57,1.6,0.61,0.05,1.27,4
42015,7643,60147,12.707200691638818,White,White,95.69,0.51,0.72,0.16,1.48,5
42017,36275,618415,5.865802090828974,White,White,84.06,3.86,4.79,0.01,5.32,2
42019,14957,181455,8.24281502300846,White,White,94.69,0.9,1.25,0.01,1.49,2
42021,19466,126423,15.397514692737872,White,White,92.71,3.17,0.43,0.03,1.63,4
42023,698,4572,15.266841644794402,White,White,95.73,0.04,0.85,0,1.11,6
42025,7328,62558,11.713929473448639,White,White,91.7,1.91,0.56,0.01,4.75,3
42027,26030,143344,18.15911374037281,White,White,85.44,3.58,6.11,0.03,2.95,4
42029,32620,506870,6.435575196796023,White,White,79.44,5.61,5.46,0.02,7.41,2
42031,6107,37537,16.269280976103577,White,White,95.97,1.21,0.57,0.05,0.96,6
42033,10777,74047,14.554269585533513,White,White,93.01,2.62,0.5,0,2.96,5
42035,5777,37185,15.535834341804492,White,White,95.17,1.75,0.83,0.01,1.52,5
42037,9150,61000,15,White,White,93.21,1.71,1.12,0.03,2.75,4
42039,10855,81944,13.246851508347163,White,White,94.8,1.57,0.54,0.02,1.31,5
42041,16370,235647,6.946831489473662,White,White,85.69,3.69,4.25,0.01,3.94,3
42043,33354,271057,12.305160907115477,White,White,65.75,18.03,4.37,0,9.24,3
42045,54356,543919,9.993399752536684,White,White,66.81,21.1,5.68,0.01,3.8,2
42047,2836,29922,9.47797607111824,White,White,97.35,0.86,0.5,0,0.81,6
42049,41793,260956,16.015343582826226,White,White,84.23,6.83,1.66,0.01,4.21,3
42051,21911,126862,17.271523387618043,White,White,91.76,4.15,0.36,0.06,1.23,2
42053,654,3613,18.10130085801273,White,White,66.99,25.35,0.11,0,5.54,6
42055,14050,151885,9.250419725450175,White,White,88.08,3.5,0.81,0,5.64,4
42057,1624,14409,11.270733569296967,White,White,96.04,1.34,0.12,0,1.2,6
42059,4482,33320,13.451380552220888,White,White,93.41,2.87,0.36,0,1.53,6
42061,4917,39825,12.346516007532957,White,White,90.54,5.26,0.58,0.01,1.97,5
42063,12898,79196,16.28617606949846,White,White,93.92,2.16,0.99,0.01,1.29,5
42065,6511,42983,15.14784914966382,White,White,97.16,0.47,0.28,0.04,0.92,6
42067,2637,24326,10.840253226999916,White,White,94.2,1.1,0.39,0,3.82,6
42069,29788,202694,14.696044283501239,White,White,85.2,2.58,2.8,0.04,7.52,3
42071,53659,528680,10.14961791631989,White,White,81.98,3.49,2.18,0.02,10.48,3
42073,11670,84605,13.793511021807223,White,White,91.98,3.58,0.42,0,1.45,5
42075,14715,136039,10.816751078734775,White,White,82.21,2.09,1.36,0.02,13.12,4
42077,44387,355304,12.492682322743342,White,White,64.42,5.57,3.31,0.01,24.48,3
42079,45053,305739,14.735771360539546,White,White,81.53,3.72,1.21,0.02,11.9,3
42081,14691,107874,13.6186662217031,White,White,90.63,4.88,0.7,0.02,2,4
42083,6172,38319,16.106892142279285,White,White,93.48,2.36,0.51,0.05,2.1,5
42085,14470,104066,13.904637441623585,White,White,90.18,5.61,0.72,0,1.5,3
42087,6127,45537,13.454992643344973,White,White,95.88,0.52,0.33,0.01,1.56,5
42089,18550,165579,11.203111505686108,White,White,66.07,13.51,2.32,0,15.89,4
42091,47517,802207,5.923284139879108,White,White,75.78,8.99,7.58,0.03,5.14,2
42093,1836,17546,10.463923401345037,White,White,91.34,1.8,3.46,0,2.76,4
42095,25000,291401,8.579243036228428,White,White,76.66,5.05,2.76,0.04,13.24,3
42097,11552,87589,13.188870748609984,White,White,92.48,2.41,0.39,0.04,3.48,5
42099,4223,45442,9.293164913516131,White,White,95.32,0.92,0.35,0,2.04,3
42101,373727,1535277,24.342643053989608,Non-White,Black,34.48,40.83,7.19,0.03,14.68,1
42103,5248,54989,9.543726927203624,White,White,80.42,5.38,1.18,0.04,10.91,2
42105,2229,16554,13.465023559260603,White,White,96.5,0.4,0.35,0,1.36,6
42107,16816,135206,12.437317870508705,White,White,91,2.9,0.48,0.01,4.4,5
42109,3983,38125,10.4472131147541,White,White,95.08,0.92,0.68,0,2.14,5
42111,8559,69090,12.388189318280505,White,White,94.26,2.45,0.34,0.01,1.5,5
42113,782,5925,13.198312236286919,White,White,95.08,2.38,0.08,0.03,1.83,6
42115,4864,40454,12.023532901567211,White,White,96.26,0.63,0.38,0,1.72,6
42117,5340,40362,13.23026609186859,White,White,96.08,0.69,0.53,0.03,1.27,6
42119,4258,36023,11.82022596674347,White,White,84.27,6.21,1.67,0.01,5.88,5
42121,6513,50605,12.870269736192075,White,White,95.81,0.71,0.37,0,1.09,5
42123,4926,39012,12.626884035681329,White,White,96.77,0.47,0.48,0,1.09,5
42125,18660,202068,9.234515113724093,White,White,92.18,3.04,0.95,0.04,1.71,2
42127,5455,47703,11.435339496467728,White,White,90.49,2.9,0.55,0.02,4.47,6
42129,34582,345567,10.007321300934406,White,White,93.79,2.29,0.92,0.01,1.19,2
42131,2764,26519,10.422715788679815,White,White,95.6,1.02,0.22,0,1.88,3
42133,41925,435951,9.616906487196955,White,White,83.42,5.37,1.49,0.04,7.46,3
44001,3357,45040,7.453374777975133,White,White,91.42,1.26,2.06,0,3.05,2
44003,12331,162325,7.596488526105036,White,White,88.33,1.61,2.71,0,4.98,2
44005,6908,79074,8.736120595897514,White,White,85.77,3.5,1.95,0.09,5.7,2
44007,92879,610010,15.225815970229997,White,White,60.79,8.29,4.08,0.08,22.78,1
44009,10351,120057,8.621738007779637,White,White,90.92,1.26,1.91,0.08,3.2,2
45001,4479,23927,18.719438291469885,White,White,68.85,27.63,0.32,0,1.49,5
45003,24721,165492,14.937882193701208,White,White,66.2,24.58,0.93,0.05,5.72,3
45005,1989,7953,25.009430403621273,Non-White,Black,22.09,73.63,0.16,0.04,3.35,6
45007,28417,194874,14.582242885146298,White,White,77.35,15.58,0.93,0.03,3.75,3
45009,3156,13503,23.372583870251056,Non-White,Black,35.97,61,0.35,0,2.09,6
45011,5878,20887,28.14190644898741,White,White,50.39,45.54,0.11,0,2.45,6
45013,18508,181070,10.221461313304248,White,White,67.92,17.51,1.27,0.07,11.09,4
45015,25080,210990,11.886819280534624,White,White,63.54,23.85,2.2,0.09,6.61,3
45017,2990,14403,20.759563979726444,White,White,53.98,40.84,0.03,0.37,3.77,3
45019,53486,389334,13.73781894209085,White,White,64.53,26.53,1.5,0.07,5.13,3
45021,10837,55986,19.35662487050334,White,White,72.78,20.03,0.58,0.04,4.36,5
45023,6301,32079,19.642133482963935,White,White,58.66,36.98,0.2,0,2.02,2
45025,9366,45346,20.65452300092621,White,White,60.29,31.76,0.5,0.07,4.32,6
45027,7452,32505,22.92570373788648,Non-White,White,47.72,47.23,0.59,0,3.1,6
45029,8009,36803,21.76181289568785,White,White,56.6,38.25,0.13,0,3.21,6
45031,13123,65611,20.001219307738033,White,White,54.74,41.04,0.37,0.03,2.04,4
45033,9852,30234,32.585830521928955,Non-White,Black,45.59,47.67,0.07,0,2.76,6
45035,18854,155840,12.098305954825463,White,White,64.21,24.82,1.81,0.13,5.38,3
45037,3958,24451,16.187476994805937,White,White,56.69,35.07,0.19,0.04,5.96,3
45039,4651,22290,20.865859129654556,Non-White,Black,38.17,58.41,0.01,0,2.19,3
45041,24885,135169,18.410286382232613,White,White,51.85,42.53,1.29,0.08,2.64,4
45043,10968,61344,17.879499217527385,White,White,64.14,30.85,0.51,0,3.07,5
